tweet_id,sentiment,value,name,text,tweet_created,sentiment_label
567816742300356608,0.31573486328125,1.0,bioldame491,"@JetBlue flight 894, first officer not even at the airport wow!!!!!! Unreal, staff waited until we all boarded to announce we are delayed.",2015-02-17 14:43:55 -0800,positive
567814769077436416,0.0,0.6591,JetBlueNews,@JetBlue's CEO battles to appease passengers and Wall Street - http://t.co/uy28D1UEgX http://t.co/vJFV7KSGcQ,2015-02-17 14:36:05 -0800,neutral
567814010914222080,0.3,1.0,ProfessorpaUL15,@JetBlue - why does my TSA-pre work with every airline BUT you? I pay good money for that. Spent 30 mins on phone to fix to zero success.,2015-02-17 14:33:04 -0800,positive
567813515353804801,0.15238095238095237,0.6535,heatherdopson,"@JetBlue That's right! :) Game, set, match.",2015-02-17 14:31:06 -0800,positive
567813437003411456,0.2,1.0,ThePRCloset,"@JetBlue yes, 3 times. I need some one to call me and help me change a flight. I can't do online. Thanks.",2015-02-17 14:30:47 -0800,positive
567812799767003136,-0.4,1.0,edgarsantana,@JetBlue pls send an IT tech 2 baggage office. Poor guy is trying 2 print my claim &amp; can't. I need 2 get home. Upgrade 2 @HP printers MFPs,2015-02-17 14:28:15 -0800,negative
567811776566542336,0.0,0.6559,Lynnche324,@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,2015-02-17 14:24:11 -0800,neutral
567810786576576512,0.0,1.0,DontenPhoto,"@JetBlue Flight 1133 (N353JB) ""Blue La La"" departs @mco enroute to San Juan International Airport http://t.co/SWZm2fX3nu",2015-02-17 14:20:15 -0800,neutral
567810683485753344,0.35000000000000003,1.0,vincenzolandino,@JetBlue this makes me happy. I hope these aren't empty promises.,2015-02-17 14:19:51 -0800,positive
567810661372424193,-0.25,1.0,ThePRCloset,@JetBlue dropped 3x in past hour,2015-02-17 14:19:45 -0800,negative
567810573002620928,-0.15,0.6612,vincenzolandino,"seriously, I want to work on the JetBlue social team RT @JetBlue: @vincenzolandino http://t.co/eiGaJyzcW2",2015-02-17 14:19:24 -0800,negative
567808748711051264,0.0,1.0,CBarrows,@JetBlue Call me when you do and we’ll have to hook up!,2015-02-17 14:12:09 -0800,neutral
567808067237326848,0.0,1.0,ThePRCloset,@JetBlue Ive called you 3 x &amp; waited on hold 10 min each time to be disconnected each time. Enraging! I need to speak to someone! #help,2015-02-17 14:09:27 -0800,neutral
567808014725464064,0.0,1.0,bmk266,@JetBlue the USA help line.  i accidentally booked a flight on a thursday instead of a wednesday and want to switch,2015-02-17 14:09:14 -0800,neutral
567807844687577089,1.0,1.0,CBarrows,@JetBlue If you have well-priced flights to #Oahu - we could be best friends. @vincenzolandino,2015-02-17 14:08:34 -0800,positive
567807693534031872,0.0,1.0,vincenzolandino,@JetBlue we don't need anybody else!,2015-02-17 14:07:58 -0800,neutral
567807375667912704,0.0,1.0,Tubulus,@jetblue any idea where the plane for flight 672 is coming from? I thought flight 305 from JFK but that wouldn't explain delay.,2015-02-17 14:06:42 -0800,neutral
567807333498355713,-0.2,0.6773,RuizRichard,"@JetBlue It's for me, I spoke with a rep on the phone who suggested I ""Voice a concern"" via ""Email us"" on your site. I did a few moments ago",2015-02-17 14:06:32 -0800,negative
567807269707206657,-0.52,1.0,edgarsantana,"@JetBlue pls find my bag, I need 2 get home! Very frustrating. Hope my bag is somewhere in @NY_NJairports. Leaving the #jfk w/o my luggage.",2015-02-17 14:06:17 -0800,negative
567807014388154368,0.0,1.0,bmk266,"@JetBlue tried calling multiple times, i just wait and when it finally connects i get hung up on",2015-02-17 14:05:16 -0800,neutral
567806964832460800,0.1875,0.6837,JetBlueNews,@JetBlue Airways Sees Significant Drop in Short Interest (JBLU) - Mideast Time http://t.co/SSBaUJtOuW,2015-02-17 14:05:04 -0800,positive
567805458053099520,0.17045454545454544,0.3819,HAbbott4,@JetBlue No not yet. I will notify them. I'm new at this! 😊,2015-02-17 13:59:05 -0800,positive
567803467282046976,0.25,0.6625,thereal_SNL,@JetBlue thanks!,2015-02-17 13:51:10 -0800,positive
567803109687443456,0.0,0.6563,ChicDisheveled,"@JetBlue don't worry, I'm gonna share with my row! 😁",2015-02-17 13:49:45 -0800,neutral
567802194155565056,-0.275,1.0,vincenzolandino,First base already? I like your style @JetBlue,2015-02-17 13:46:06 -0800,negative
567801642633162753,0.0,1.0,carleycalla,"@JetBlue Hold for 15 min, a couple of rings, then ""mailbox has not been set up yet."" Customer service forwarding to their cell phones? C'mon",2015-02-17 13:43:55 -0800,neutral
567801569157324800,0.0,0.6805,HAbbott4,@JetBlue Does your home airport not count in the badge system? My TB account says 2 flights but I've taken 3 this year.,2015-02-17 13:43:37 -0800,neutral
567801567630618624,0.375,0.6664,thereal_SNL,@JetBlue is bag check cut off 30 minutes before the original departure time or the estimated time shown online?,2015-02-17 13:43:37 -0800,positive
567801343861092352,0.5083333333333333,1.0,vincenzolandino,"@JetBlue I know where you guys jet! LOL, but if you love me so much, help a brother out :) Hot weather, great nightlife, 2-3 hour flight",2015-02-17 13:42:44 -0800,positive
567799665061576704,0.13636363636363635,0.6691,JetBlueNews,@JetBlue Airways Adds New Charter #Flight to Cuba - #Travel Wires (blog) http://t.co/Swb1gR57Cc,2015-02-17 13:36:04 -0800,positive
567799518448848897,0.525,0.6733,vincenzolandino,"Aww, is it? @JetBlue I guess now I need to book a flight to somewhere warm ASAP! Any suggestions?",2015-02-17 13:35:29 -0800,positive
567798973008994304,1.0,1.0,gigiri27,@JetBlue love traveling with Jetblue. Cant wait to go to Paris oui oui!!! NYC was awesomeee!,2015-02-17 13:33:19 -0800,positive
567797436652199936,-0.3,1.0,phil0616,"@JetBlue 
But if customer service ment anything to you.... you would try. Quoting policy is never effective customer service.",2015-02-17 13:27:12 -0800,negative
567796079446745088,0.0,0.6645,stephyilmaz,@JetBlue thank you. Is there a possibility it will change?,2015-02-17 13:21:49 -0800,neutral
567796029056385024,0.25,0.6667,janj757,@JetBlue thanks!,2015-02-17 13:21:37 -0800,positive
567795784876589057,0.7,1.0,aronschoenfeld,@JetBlue are we good?,2015-02-17 13:20:38 -0800,positive
567795026307325952,0.3708333333333333,1.0,SOBtweets,@JetBlue thanks for the upgrade😉!! so far so good. #KeepItUp http://t.co/BKmfeY7QOL,2015-02-17 13:17:38 -0800,positive
567794802394406912,0.41666666666666663,1.0,CinziannaP,@JetBlue @CinziannaP thank you! I like the quick response on Twitter!,2015-02-17 13:16:44 -0800,positive
567794198095872001,0.5,1.0,Cinnabon,@JetBlue This could be the beginning of a BLUEtiful relationship :) #lifeneedsfrosting,2015-02-17 13:14:20 -0800,positive
567793799590854656,-0.025,0.679,phil0616,"@JetBlue 
Apparently not.",2015-02-17 13:12:45 -0800,negative
567792966690168832,-0.75,1.0,stephyilmaz,@JetBlue why are we delayed :( flight 1601,2015-02-17 13:09:26 -0800,negative
567792296654299137,0.1,1.0,billykaos,"@JetBlue continue button generated a trip to ""plan your trip page""
regardless of how far along I was in Flight Booking Problems process
hint: the end of it",2015-02-17 13:06:47 -0800,positive
567790133224681472,0.0,1.0,fromtheleftseat,@JetBlue marks 15th birthday with @Airbus #A320 painted in 'Blumanity' paint job http://t.co/9vTFM7kNad,2015-02-17 12:58:11 -0800,neutral
567789001374183424,0.4,1.0,jprfilms_jpr,"@JetBlue I would fly to Washington  DC to see the actual Constitution  and the Declaration of Independence, in honor of a US Navy friend.",2015-02-17 12:53:41 -0800,positive
567785752751505412,0.0,1.0,janj757,@JetBlue what is the name of this tailfin? http://t.co/qxV45MV0Ug,2015-02-17 12:40:47 -0800,neutral
567784566614540289,0.13636363636363635,0.6584,JetBlueNews,@JetBlue's new CEO Robin Hayes battles to appease passengers and Wall Street - Business In Savannah http://t.co/KKAY8XaPs1,2015-02-17 12:36:04 -0800,positive
567783892711526400,0.4,1.0,orchid8,“@JetBlue: We’re looking for our next #FlyingItForward flier from DC Tell us where you'd fly &amp; why http://t.co/MCSI0dzpnz” @geekandahalf,2015-02-17 12:33:23 -0800,positive
567783456420012032,0.3790178571428571,1.0,FoppishDork,@JetBlue Haha you're doing everything right! Don't change a thing! Slash this Twitter engagement just makes you even cooler! #bestairline,2015-02-17 12:31:39 -0800,positive
567781694183186432,0.0,0.664,gczark,@JetBlue thank you. Just sent msg.,2015-02-17 12:24:39 -0800,neutral
567781607797305345,0.0,1.0,ToriThatMexican,@JetBlue I did get the email. Thought i wasn't supposed to reply to those😂,2015-02-17 12:24:18 -0800,neutral
567780486978609152,0.5,0.6377,ToriThatMexican,@JetBlue I applied for a job at PDW where could I go for follow up. I'd really love the job #ilovejetblue,2015-02-17 12:19:51 -0800,positive
567779535307800576,0.0,0.6796,cbousquet12,@JetBlue Connecticut❄️,2015-02-17 12:16:04 -0800,neutral
567778921812389888,0.8,1.0,papo353,@JetBlue I would fly somewhere hotter then here. Puerto Rico here I come. Lol,2015-02-17 12:13:38 -0800,positive
567778149132664833,0.65,1.0,HUSKIE25,@JetBlue great smooth flight too! 👏👍,2015-02-17 12:10:34 -0800,positive
567777885277405184,0.0,0.6735,EveryDayCrohns,@JetBlue I would go for 3rd time to Jamaica to volunteer w/ at risk youth #flyitforward #dc #stpatricksfoundation #rotary,2015-02-17 12:09:31 -0800,neutral
567776761510907904,-0.07777777777777779,0.6503,JetBlueNews,@JetBlue Airways Short Interest Down 3.5% in January (JBLU) - sleekmoney http://t.co/znsUjP86Bv,2015-02-17 12:05:03 -0800,negative
567776348828360707,0.7666666666666666,0.6485,somekidnamedjon,@JetBlue I would love for you to fly my best friend home to PVD for a weekend. 😊 http://t.co/cH0NmjyMgh,2015-02-17 12:03:24 -0800,positive
567775864679456768,0.0,1.0,rnlewisjr,"@JetBlue do they have to depart from Washington, D.C.??",2015-02-17 12:01:29 -0800,neutral
567774038680801281,-0.6166666666666667,0.6827,travelingranger,@JetBlue remember - I'm very doubtful and not very hopeful :(,2015-02-17 11:54:14 -0800,negative
567773326631821312,0.22727272727272727,1.0,aidan_larson,@JetBlue Thank you for the service credit. And to @PamGrout for positive thoughts.,2015-02-17 11:51:24 -0800,positive
567773176031145984,0.0,1.0,travelingranger,@JetBlue I'll give u a chance but I don't think I'll fall for it #backtodelta,2015-02-17 11:50:48 -0800,neutral
567772770604298240,0.5,0.6591,LyndsaySignor,@JetBlue Great thanks,2015-02-17 11:49:11 -0800,positive
567772568833503233,0.2,0.6778,ShiraJudah,@JetBlue @KyleJudah be responsible for replacing it,2015-02-17 11:48:23 -0800,positive
567772565956222976,0.13636363636363635,1.0,ShiraJudah,@JetBlue @KyleJudah new stroller. The travel credit doesn't help cover the cost of a new stroller. Your crew ruined it and therefore should,2015-02-17 11:48:23 -0800,positive
567772012735922176,0.05,1.0,ShiraJudah,@JetBlue @KyleJudah I just spoke to the baggage claim center and they gave me travel credit but will not be responsible for the cost of a,2015-02-17 11:46:11 -0800,positive
567771662167179264,0.41666666666666663,1.0,travelingranger,@JetBlue heard about the charge for 1st bag and tighter seats - no need to be a loyal JB customer anymore!,2015-02-17 11:44:47 -0800,positive
567771077359570944,0.5,0.6667,LyndsaySignor,"@JetBlue i'm getting info from the website, but needing to check it and the alerts would be much more beneficial.",2015-02-17 11:42:28 -0800,positive
567770698111852544,0.0,1.0,LyndsaySignor,@JetBlue Is there something going on with your alerts? Flight's been delayed several times for my parents and i'm not receiving any alerts.,2015-02-17 11:40:57 -0800,neutral
567769879759962112,0.65,1.0,shawnaldridge,@JetBlue I will. I love flying with you all. Great service.,2015-02-17 11:37:42 -0800,positive
567769468278988800,0.21103896103896103,0.6671,JetBlueNews,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Times Colonist http://t.co/NzDXRvszWv,2015-02-17 11:36:04 -0800,positive
567769131663884290,0.2,0.6602,shawnaldridge,@JetBlue Haha. I figured that. I was meaning there's no return flights out of Charlotte. It's like N/A for a week plus,2015-02-17 11:34:44 -0800,positive
567768878613536769,0.0,0.6701,mtmridesbikes,@JetBlue rocking the Tim McGraw hold music,2015-02-17 11:33:43 -0800,neutral
567768330624372736,0.0,1.0,DrewRHacker,"@JetBlue Thank you that it is not just a livery; it is a culture that 16,000+ crewmembers embody daily #thanksDave http://t.co/iNNP0Kkyby",2015-02-17 11:31:33 -0800,neutral
567768306799882241,0.6,0.6779,Clagett,@JetBlue 2:55 tomorrow from RIC to BOS. Looking good or am I better rescheduling?,2015-02-17 11:31:27 -0800,positive
567766755797389312,-0.14583333333333334,1.0,gczark,"@JetBlue hard to tell, but was told wifi only worked for one side of the plane.",2015-02-17 11:25:17 -0800,negative
567766410169954304,0.17777777777777778,0.6566,EasyEdmund,@JetBlue just learning about your famous apology in social media marketing. Is Twitter an asset for Jet Blue now? @PhD_Mama_,2015-02-17 11:23:55 -0800,positive
567766269810581505,0.638888888888889,1.0,OBF_Walt,@JetBlue Learning about your awesome twitter management today in my Social Media Marketing class! keep up the good work! @SXU @PhD_Mama_,2015-02-17 11:23:21 -0800,positive
567765664459669504,-0.2875,1.0,gczark,"@JetBlue, I normally ❤️ you, but this Late Flightst flight experience was the worst. 2 hours on runway, no wifi &amp; tv not working properly",2015-02-17 11:20:57 -0800,negative
567763818257063937,0.0,1.0,ShiraJudah,@JetBlue @KyleJudah It doesn't matter who you directed me to. It's the principle of the matter. When I gate checked the stroller it was,2015-02-17 11:13:37 -0800,neutral
567761644802293760,0.30833333333333335,1.0,eddieanderson4u,@JetBlue - BlueManity brought tears to my eyes. JetBlue' s commitment to giving back to the crewmembers and the community is aww inspiring!,2015-02-17 11:04:59 -0800,positive
567760693643214848,0.0,1.0,JayVig,@JetBlue 117 days maybe.,2015-02-17 11:01:12 -0800,neutral
567760260598104064,0.0,1.0,JayVig,@JetBlue @vegecomgirl For me it’s not until 6/15.,2015-02-17 10:59:29 -0800,neutral
567759774016868352,0.0,0.6546,vegecomgirl,"@JetBlue Well, I try! See you soon!! @JayVig",2015-02-17 10:57:33 -0800,neutral
567758927111401474,0.0,1.0,vegecomgirl,@JetBlue @JayVig I like the inflight snacks! I'm flying with you guys on 2/28! #JVMChat,2015-02-17 10:54:11 -0800,neutral
567758699574226944,0.4,1.0,jacobhenenberg,"@JetBlue @JayVig @roxydigital awww ^_^ R to the T, realtime appreciation from JetBlue #rockingthetweets #JVMChat",2015-02-17 10:53:17 -0800,positive
567758248481415170,0.5,0.6831,JayVig,@JetBlue @roxydigital Good. I want extra peanuts on my flight then. lol. #JVMChat,2015-02-17 10:51:29 -0800,positive
567758065320361985,0.6666666666666666,1.0,roxydigital,"@JetBlue @JayVig YES! Great real-time example. Thanks for being awesome, #JetBlue! #JVMChat",2015-02-17 10:50:45 -0800,positive
567758020239966208,0.5,0.6686,jadidheart,@JetBlue alittle more money to book our flights... we're 1/2 way there :),2015-02-17 10:50:35 -0800,positive
567758007912906752,0.2,0.6714,JayVig,@JetBlue @roxydigital HAHA. you didn’t disappoint. Well done. #JVMChat,2015-02-17 10:50:32 -0800,positive
567756085583302656,0.28750000000000003,1.0,nickj1399,@JetBlue was just at T5 a little over a month ago. @JetBlue you guys are great thanks for everything!,2015-02-17 10:42:53 -0800,positive
567755768037130241,0.6,1.0,CaseyParksIt,@JetBlue figured but delay is listed at almost 2 hrs. Thanks for being great! Cheers,2015-02-17 10:41:38 -0800,positive
567754559762612225,-0.3,1.0,CaseyParksIt,"@JetBlue if my flight says delayed with estimated departure listed, can I arrive at airport Late Flightr?",2015-02-17 10:36:50 -0800,negative
567754367860633600,0.21103896103896103,1.0,JetBlueNews,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Weyburn Review http://t.co/rtQyjCvTQ3,2015-02-17 10:36:04 -0800,positive
567752625647394816,0.0,1.0,_katiewarren,"@JetBlue glitches on website re: Flight Booking Problems travel &amp; checking in. Nothing between ur site &amp; the airport was communicated, it was a nightmare.",2015-02-17 10:29:08 -0800,neutral
567750136223518720,0.0,1.0,amyfame,@JetBlue Thank you!,2015-02-17 10:19:15 -0800,neutral
567749860611211265,0.4000000000000001,1.0,labeles,@JetBlue okayyyy. But I had huge irons on way out. Promise no shenanigans?,2015-02-17 10:18:09 -0800,positive
567749243658858496,0.20833333333333334,1.0,CinziannaP,@JetBlue how do I get a copy of my last flight showing original time and delay? I need it for work. Thanks!,2015-02-17 10:15:42 -0800,positive
567747668512735232,0.35,1.0,alsonmusical,@JetBlue as much i have paid in fees. Plus hotel and food because of your changes i could had flown with a more reliable airline #no2jetblue,2015-02-17 10:09:27 -0800,positive
567746576626356225,0.0,1.0,JetBlueNews,@JetBlue CEO battles to please Wall St and flyers - from @NZherald http://t.co/Q4Amiw7FSw,2015-02-17 10:05:06 -0800,neutral
567743028215836672,0.6849999999999999,1.0,iSocialFanz,@JetBlue huge fan of great brands and people doing great things… you guys rock happy to share the love!,2015-02-17 09:51:00 -0800,positive
567742238562975745,0.275,0.7011,oheyjasmine,"@JetBlue Been dealing with a Cancelled Flightled flight since last night &amp; was booked to a 6:15 flight,wouldve at least liked to see Ella perform lol",2015-02-17 09:47:52 -0800,positive
567740211384168448,0.15462962962962962,1.0,Buttercup1121,"@JetBlue tough choices but I did all simultaneously! As a business traveler, best experience in a long time. #wishmyflightwaslonger #what",2015-02-17 09:39:49 -0800,positive
567740053967736832,0.65625,1.0,lquintalnh,@JetBlue thanks!! Great service in #T5 already! #lovejetBlue,2015-02-17 09:39:11 -0800,positive
567739036425805824,0.4,1.0,PHopNy,@JetBlue I did...#FlyFi worked well and was free aboard this flight,2015-02-17 09:35:09 -0800,positive
567738388980068352,0.5,1.0,alsonmusical,@JetBlue and they are telling me I got to get another hotel and food...so spend more money because you guys made me miss my connection,2015-02-17 09:32:34 -0800,positive
567738171215994880,-0.08125,1.0,alsonmusical,@JetBlue already spent $300 to stay at hotel last night due to you guys rescheduling my flight. Since my Cancelled Flightation I've spent almost $500,2015-02-17 09:31:42 -0800,negative
567737909072367616,0.0,1.0,thegayngler,@JetBlue Seems very likely.,2015-02-17 09:30:40 -0800,neutral
567737803060940800,-0.3,1.0,alsonmusical,@JetBlue they are rude and unhelpful. They suggested I catch a flight tomorrow I was supposed to be home today at 2 am and work is waiting,2015-02-17 09:30:14 -0800,negative
567737267095994368,0.0,0.685,BritishAirNews,@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/frrfxCCw7Z http://t.co/nKlW9SsVRQ,2015-02-17 09:28:07 -0800,neutral
567735239456194560,0.11666666666666665,0.3686,Vinny_Espinosa,"@JetBlue unfortunately no, but hoping I can catch one sometime in the near future!",2015-02-17 09:20:03 -0800,positive
567734644515536896,-0.5625,1.0,emilymcnulty,@JetBlue why is my flight delayed 2.5 hours. This is insane. Every other flight has made it to NYC.,2015-02-17 09:17:41 -0800,negative
567734573464027136,0.875,1.0,seattleprime,@JetBlue @EllaHenderson Ah! Wish I was there! Good luck!,2015-02-17 09:17:24 -0800,positive
567733946717196288,0.0,0.6563,alsonmusical,@JetBlue should i continue?,2015-02-17 09:14:55 -0800,neutral
567733847132229632,0.321875,0.3634,thegayngler,"@JetBlue Ok great thanks! I had a great flight, FYI. I'm excited to fly again. I just was frustrated I was not able to check in.",2015-02-17 09:14:31 -0800,positive
567733834964156417,0.1,1.0,Darshan7Patel,@JetBlue I do not want to deal with your customer service agents with no practical knowledge.Provide me with a direct contact.,2015-02-17 09:14:28 -0800,positive
567733251620356096,0.0,1.0,alsonmusical,@JetBlue Got flight reschedule to flight form PIT to FLL and our flight had mechanical problems so we were delayed an hour Missed my connect,2015-02-17 09:12:09 -0800,neutral
567732811772080129,0.30166666666666664,0.701,leighericam,@JetBlue well lucky I only fly JB..I guess I would be even more squished on any other airline 😞,2015-02-17 09:10:24 -0800,positive
567731944151322626,0.7333333333333333,0.644,NMSpedaliere,"@JetBlue she was a phone agent, pls do! Peggy was pleasant, informative and delivered. ⭐️⭐️⭐️⭐️⭐️",2015-02-17 09:06:58 -0800,positive
567731794498174978,0.0,0.633,heykaitlinmary,@JetBlue Hopefully next time! Can I send you my future itineraries so the next one can be planned when I'm there? 😂😂,2015-02-17 09:06:22 -0800,neutral
567730696656273408,0.16666666666666666,0.6538,ClassyMalick,@JetBlue @EllaHenderson omg!  Wish I had a flight today!  Haha there's always next time!  Have fun at #LFT5,2015-02-17 09:02:00 -0800,positive
567729368110096385,-0.3499999999999999,1.0,MakebaMakeba,@JetBlue my request has nothing to do with rescheduling. But customer service has such a bad attitude today. #badservice,2015-02-17 08:56:43 -0800,negative
567728800864010242,0.15833333333333333,1.0,MakebaMakeba,@JetBlue busy due to storm but customer service should always be on point. More so now than ever #getittogether,2015-02-17 08:54:28 -0800,positive
567728357555437568,0.22333333333333333,0.6895,kbosspotter,"@JetBlue no, I am fine to fly! Haha, they come at random, with the hemophilia, but what if i need extra assistance",2015-02-17 08:52:42 -0800,positive
567727883993358336,0.0,1.0,MakebaMakeba,@JetBlue oh hell no. I'm not waiting again to get hung up on after speaking to 2 #rudeservice people,2015-02-17 08:50:50 -0800,neutral
567727701620822016,0.14069264069264067,0.66,BritishAirNews,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/w8MTmSP2RY,2015-02-17 08:50:06 -0800,positive
567727526777073664,0.3125,1.0,gigirey1,@JetBlue thank you!! Miss you all so so much!! Is this the link to the blog? Or has that changed?,2015-02-17 08:49:24 -0800,positive
567727490567639041,-0.3125,1.0,kbosspotter,"@JetBlue I have a internal bleed in my foot, and I am flying next Tuesday, what should I. Do :( these. Leeds come randomly. I",2015-02-17 08:49:16 -0800,negative
567727329783582720,0.0,1.0,JessonaJourney,@JetBlue Thank you!,2015-02-17 08:48:37 -0800,neutral
567726912186118144,0.0,0.67,heyheyman,@JetBlue Can't view seat selection/change seat for flight tomorrow. Can you look into this?,2015-02-17 08:46:58 -0800,neutral
567725676958998528,0.0,1.0,gigirey1,@JetBlue what's the link for #FlyFi,2015-02-17 08:42:03 -0800,neutral
567724950556258304,0.0,1.0,JessonaJourney,@JetBlue Is today's JetBlue Flight 918 (NYC-&gt;BOS) delayed? My app says on time and the website says it's not...,2015-02-17 08:39:10 -0800,neutral
567724178317402112,0.13636363636363635,0.6429,JetBlueNews,@JetBlue to offer service from Daytona Beach to New York - Albany Business Review http://t.co/dUhBJ41jHx,2015-02-17 08:36:06 -0800,positive
567719957686136832,0.1,0.7201,Darshan7Patel,@JetBlue please provide me your direct email for me to explain.,2015-02-17 08:19:20 -0800,positive
567718292530688000,0.13636363636363635,1.0,Karimilrodz,@JetBlue I hear that the new thing in your planes are the Fly-Fi. How I can check if the flight that Im going to take have it?,2015-02-17 08:12:43 -0800,positive
567716378681933825,0.0,1.0,JetBlueNews,"@JetBlue CEO weighs profits, flyers - @ChronicleHerald (registration) http://t.co/9vKj9S7jrM",2015-02-17 08:05:06 -0800,neutral
567696188602712064,-0.0375,1.0,elowthers,@JetBlue A flight delay due to pilots oversleeping is apparently an uncontrollable irregularity that is not eligible for delay compensation.,2015-02-17 06:44:53 -0800,negative
567695310860730369,0.0,1.0,EBlaikie,@JetBlue sitting on the plane in JFK waiting to take off doors are open catering is stocking up we are delayed but they couldn't be nicer,2015-02-17 06:41:24 -0800,neutral
567690417265975296,0.2,0.6739,JulianBOGJB,@JetBlue really caring??,2015-02-17 06:21:57 -0800,positive
567680108002291712,0.27499999999999997,0.6645,TravellerLukose,@JetBlue No worries. Delay was minor and dealt with nicely. It was captain of flight 2324 by the way.,2015-02-17 05:40:59 -0800,positive
567671602280923136,0.4625,1.0,twinkletaters,@JetBlue Thanks! Her flight leaves at 2 but she's arriving to the airport early. Wedding is in VT in Sept. Grateful you fly to BTV!! :),2015-02-17 05:07:11 -0800,positive
567667301067915264,0.0,1.0,BritishAirNews,"@JetBlue CEO weighs profits, flyers - @ChronicleHerald (registration) http://t.co/l2n0egHdgn",2015-02-17 04:50:05 -0800,neutral
567590027375702016,0.3125,1.0,nesi_1992,@JetBlue is REALLY getting on my nerves !! 😡😡 #nothappy,2015-02-16 23:43:02 -0800,positive
567588278875213824,0.14069264069264067,1.0,JetBlueNews,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Greenfield Daily Reporter http://t.co/LM3opxkxch,2015-02-16 23:36:05 -0800,positive
570310600460525568,0.5,0.6292,jhazelnut,@USAirways  is there a better time to call? My flight is on Friday and I need to change it. Worried I may be on hold until then.,2015-02-24 11:53:37 -0800,positive
570310144459972608,0.4,1.0,GAKotsch,@USAirways and when will one of these agents be available to speak?,2015-02-24 11:51:48 -0800,positive
570309340952993796,0.0,1.0,DebbiMcGinnis,@USAirways is a DM possible if you aren't following me?,2015-02-24 11:48:37 -0800,neutral
570309000279023616,0.25,1.0,AshleyKAtherton,@USAirways Fortunately you have staff like Lynn S. and DeeDee who actually understand customer service and simply being NICE.,2015-02-24 11:47:16 -0800,positive
570308799950692353,-0.2,1.0,retardedlarry,@USAirways just hung up on me again.  Another waste of an hour of my time.  How am I supposed to book a one way award flight?  #badwebsite,2015-02-24 11:46:28 -0800,negative
570308156699611137,-0.3421875,1.0,AshleyKAtherton,@USAirways never received such horrible service or treated so poorly as Richard P. today. No excuse for attitude &amp; ripping up our tickets!,2015-02-24 11:43:55 -0800,negative
570307605631012864,0.0,1.0,Matt_Bernanke,@USAirways you're killing me from the inside,2015-02-24 11:41:43 -0800,neutral
570307109218340865,0.15454545454545454,0.7020000000000001,jeremyleewhite,@USAirways is not the new @AmericanAir is more like the new @SpiritAirlines. Love AA. Not impressed with the subpar planes and gate agents.,2015-02-24 11:39:45 -0800,positive
570307011981783040,0.125,1.0,noelzucchero,@USAirways we were moved to a delta direct. Thank you for the accommodations!,2015-02-24 11:39:22 -0800,positive
570306867135696897,-0.65,1.0,AshleyKAtherton,"@USAirways agree! Richard P. Literally ripped up our tixs in our faces and made rude, inappropriate comments to us and our family. Awful!",2015-02-24 11:38:47 -0800,negative
570306715880706049,-0.25,1.0,Anthony_Scerri,@USAirways flight 645 to Phoenix deboards passengers going to Salt Lake City because they can't resolve a simple bathroom issue. #fail,2015-02-24 11:38:11 -0800,negative
570304779412508673,0.21666666666666665,1.0,TheOnlyJasonS,@USAirways always fun to get screwed out of an earlier flight (that isn't full) #crummyservice #whydidntiflysouthwest #goodluckamericanair,2015-02-24 11:30:29 -0800,positive
570304740279640064,0.0,0.6665,eec_x3,@USAirways shout out to Cathy at the Vegas airport check-in for hooking us up!,2015-02-24 11:30:20 -0800,neutral
570304445336178688,0.0,1.0,justdetric,@USAirways ok...i know doors close ~10 minutes before takeoff. stop telling me my flight will leave in 20 minutes when we haven't boarded.,2015-02-24 11:29:10 -0800,neutral
570304440017788929,0.0,1.0,djndc4l,@USAirways I finally got through on the phone after a 2 hour wait time.,2015-02-24 11:29:08 -0800,neutral
570304244001193984,-0.3125,1.0,Anthony_Scerri,@USAirways Been stuck for 40+ minutes due to lavatory issues. No beverages. No snacks. No customer service. Flt 645 to PHO... #fail #refund,2015-02-24 11:28:22 -0800,negative
570304059384713218,0.375,1.0,kschus1,@USAirways will you be issuing a travel advisory for CLT for Thursday?  A significant snow storm is in the way Wednesday night.,2015-02-24 11:27:38 -0800,positive
570303720308809728,0.0,1.0,jhazelnut,@USAirways I've been on hold to change a date on a ticket for over 3 hours. Can someone please assist me? Unacceptable.,2015-02-24 11:26:17 -0800,neutral
570302717085790209,-0.11666666666666667,1.0,TheOnlyJasonS,@USAirways thanks 4 making it impossibly expensive 2 change 2 a flight leaving less than 24 hrs earlier than my reservation #1lesscustomer,2015-02-24 11:22:18 -0800,negative
570302023968694272,-0.033333333333333326,0.6652,RickAdamek,@USAirways Well I did miss it. But gate agents had rebooked boarding pass waiting when I landed. Time for lunch &amp; a beverage. Easy cheesy,2015-02-24 11:19:32 -0800,negative
